연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수,Unnamed: 22,Unnamed: 23,사서,사서교사,직원(사서자격증보유여부),Unnamed: 27,Unnamed: 28,예산액(단위:원),Unnamed: 30,Unnamed: 31,좌석당학생수,1인당장서수
2022,서울,용산구,중부,초등학교,,초등학교,서울보광초등학교,본교,공립,기존(원)교,특별/광역시,19620622,044-07 ,서울특별시 용산구 우사단로 20 (이태원동.보광초등학교),02-795-2549,02-792-4740,http://bogwang.sen.es.kr,250,1,40,21181,20853,328,0,0.0,1,0,1,14016000,10512000,3504000,6.3,84.7
2022,서울,용산구,중부,초등학교,,초등학교,서울삼광초등학교,본교,공립,기존(원)교,특별/광역시,19451101,043-35 ,서울특별시 용산구 두텁바위로1나길 19 . 서울삼광초등학교 (후암동),02-754-0251,02-754-7785,http://seoulsamkwang.sen.es.kr,422,1,50,16945,16241,704,1,1.0,0,0,0,18979000,14234000,4745000,8.4,40.2
2022,서울,용산구,중부,초등학교,,초등학교,서울서빙고초등학교,본교,공립,기존(원)교,특별/광역시,19451101,043-84 ,서울특별시 용산구 서빙고로51길 14 . 서울서빙고초등학교 (서빙고동),02-795-2435,02-790-0627,http://seobinggo.sen.es.kr,419,1,60,19508,19090,418,0,0.0,1,1,0,16800000,15500000,1300000,7.0,46.6
2022,서울,용산구,중부,초등학교,,초등학교,서울신용산초등학교,본교,공립,기존(원)교,특별/광역시,19680925,044-23 ,서울특별시 용산구 이촌로 255 . 301-75번지 (이촌동),02-793-2807,02-790-3382,http://sys.sen.es.kr,1483,1,76,20518,20251,267,1,1.0,0,0,0,14800000,14000000,800000,19.5,13.8
2022,서울,용산구,중부,초등학교,,초등학교,서울용산초등학교,본교,공립,기존(원)교,특별/광역시,19451101,043-75 ,서울 용산구 한강대로57길 33 (한강로2가.용산초등학교),02-795-0782,02-793-4707,http://yongsan.sen.es.kr,362,1,62,23000,22229,771,0,0.0,1,1,0,16400000,10100000,6300000,5.8,63.5
2022,서울,용산구,중부,초등학교,,초등학교,서울용암초등학교,본교,공립,기존(원)교,특별/광역시,19650926,043-41 ,서울특별시 용산구 녹사평대로60길 39 (용산동2가. 용암초등학교),02-796-2167,02-796-0457,http://yongam.sen.es.kr,123,1,22,16627,16503,124,0,0.0,1,1,0,11360000,8510000,2850000,5.6,135.2
2022,서울,용산구,중부,초등학교,,초등학교,서울원효초등학교,본교,공립,기존(원)교,특별/광역시,19821207,043-57 ,서울특별시 용산구 효창원로13길 38 . 서울원효초등학교 (산천동.원효초등학교),02-716-4424,02-718-8066,http://wonhyo.sen.es.kr,540,1,30,20777,20764,13,0,0.0,0,0,0,11139000,10639000,500000,18.0,38.5
2022,서울,용산구,중부,초등학교,,초등학교,서울이태원초등학교,본교,공립,기존(원)교,특별/광역시,19430501,043-45 ,서울특별시 용산구 녹사평대로40길 19 (이태원동.이태원초등학교),02-795-2809,02-798-6175,http://itaewon.sen.es.kr,248,1,26,19355,18955,400,0,0.0,1,1,0,14050000,11500000,2550000,9.5,78.0
2022,서울,용산구,중부,초등학교,,초등학교,서울청파초등학교,본교,공립,기존(원)교,특별/광역시,19430924,043-06 ,서울특별시 용산구 효창원로 228 . 서울청파초등학교 (청파동2가),02-701-3242,02-3272-9047,http://s-cheongpa.sen.es.kr,370,1,40,20978,20923,55,0,0.0,0,0,0,15570000,10735000,4835000,9.3,56.7
2022,서울,용산구,중부,초등학교,,초등학교,서울한강초등학교,본교,공립,기존(원)교,특별/광역시,19600714,043-88 ,서울특별시 용산구 한강대로14길 9 (한강로3가. 한강초등학교),02-795-0584,02-790-1706,http://hangang.sen.es.kr,226,1,30,25482,25151,331,1,1.0,0,0,0,9400000,9000000,400000,7.5,112.8
2022,서울,용산구,중부,초등학교,,초등학교,서울한남초등학교,본교,공립,기존(원)교,특별/광역시,19060923,044-18 ,서울특별시 용산구 한남대로 112 . 서울한남초등학교 (한남동),02-749-2371,02-749-2374,http://hannam.sen.es.kr,295,1,70,16814,16465,349,0,0.0,1,1,0,13822000,9822000,4000000,4.2,57.0
2022,서울,용산구,중부,초등학교,,초등학교,서울후암초등학교,본교,공립,기존(원)교,특별/광역시,19491008,043-28 ,서울특별시 용산구 두텁바위로 140 . 서울후암초등학교 (후암동),02-779-3936,02-779-7084,http://huam.sen.es.kr,296,1,35,15397,15221,176,0,0.0,1,1,0,13196000,9672000,3524000,8.5,52.0
2022,서울,용산구,중부,초등학교,,초등학교,신광초등학교,본교,사립,기존(원)교,특별/광역시,19641126,043-13 ,서울특별시 용산구 청파로 263 . 신광초등학교 청파동 3가 100 (청파동3가),02-710-6908,02-703-6910,http://www.shinkwang.es.kr,367,2,50,45736,45619,117,0,0.0,0,0,0,31800000,30000000,1800000,7.3,124.6
2022,서울,용산구,중부,중학교,,일반중학교,선린중학교,본교,공립,기존(원)교,특별/광역시,19510901,043-14 ,서울특별시 용산구 원효로97길 33-4 (청파동3가),02-713-6214,02-712-6918,http://sunrin.sen.ms.kr,488,1,36,14104,14050,54,0,0.0,1,1,0,8700000,8000000,700000,13.6,28.9
2022,서울,용산구,중부,중학교,,일반중학교,용강중학교,본교,공립,기존(원)교,특별/광역시,19681017,044-23 ,서울특별시 용산구 이촌로65가길 91 (이촌동),02-795-6176,02-795-5707,http://yonggang.sen.ms.kr,862,1,70,23456,23361,95,0,0.0,1,1,0,18890000,14200000,4690000,12.3,27.2
2022,서울,용산구,중부,중학교,,일반중학교,용산중학교,본교,공립,기존(원)교,특별/광역시,19450909,043-53 ,서울특별시 용산구 두텁바위로 74 (용산동2가),070-4000-3800,02-319-1625,http://ys.sen.ms.kr,314,1,58,15834,15397,437,0,0.0,1,1,0,13700000,10300000,3400000,5.4,50.4
2022,서울,용산구,중부,중학교,,일반중학교,한강중학교,본교,공립,기존(원)교,특별/광역시,19730303,043-84 ,서울특별시 용산구 녹사평대로 73 (서빙고동),02-794-1791,02-792-9642,http://hangang.sen.ms.kr,328,1,50,20679,20445,234,0,0.0,1,1,0,13710000,10000000,3710000,6.6,63.0
2022,서울,용산구,중부,중학교,,일반중학교,배문중학교,본교,사립,기존(원)교,특별/광역시,19550307,043-05 ,서울특별시 용산구 효창원로 258 . 배문중학교 (서계동),02-3480-7212,02-714-0062,http://baemoon.sen.ms.kr,201,1,36,12720,12709,11,0,0.0,1,1,0,8630000,6000000,2630000,5.6,63.3
2022,서울,용산구,중부,중학교,,일반중학교,오산중학교,본교,사립,기존(원)교,특별/광역시,19070515,043-96 ,서울특별시 용산구 보광로7길 17 (보광동.오산중학교),02-799-9400,02-799-9499,http://osan.sen.ms.kr,330,1,32,8473,8473,0,0,0.0,1,1,0,11900000,8000000,3900000,10.3,25.7
2022,서울,용산구,중부,중학교,,일반중학교,보성여자중학교,본교,사립,기존(원)교,특별/광역시,19071010,043-38 ,서울특별시 용산구 신흥로3가길 66 (용산동2가),070-4000-3136,02-798-4146,http://bosung-g.sen.ms.kr,242,1,33,10624,10070,554,0,0.0,1,1,0,15180000,11700000,3480000,7.3,43.9
2022,서울,용산구,중부,중학교,,일반중학교,신광여자중학교,본교,사립,기존(원)교,특별/광역시,19460807,043-13 ,서울특별시 용산구 청파로 263 학교법인신광학원 (청파동3가),02-710-6908,02-703-6910,http://www.shinkwang.ms.kr,296,1,70,34601,33081,1520,0,0.0,1,1,0,8940000,8240000,700000,4.2,116.9
2022,서울,용산구,중부,중학교,,일반중학교,성심여자중학교,본교,사립,기존(원)교,특별/광역시,19570525,043-61 ,서울특별시 용산구 원효로19길 49 . 성심여자중학교 (원효로4가),02-3279-0548,02-3273-4165,http://sacredheart.ms.kr/,238,1,118,10627,9321,1306,0,0.0,1,1,0,4890000,3000000,1890000,2.0,44.7
2022,서울,성동구,서울시,고등학교,일반고,일반고등학교,무학여자고등학교,본교,공립,기존(원)교,특별/광역시,19400420,047-16 ,서울특별시 성동구 고산자로 197 무학여자고등학교,02-2200-1724,02-2299-5065,http://muhak.sen.hs.kr,532,1,43,19471,18249,1222,0,0.0,1,0,1,28778000,14950000,13828000,12.4,36.6
2022,서울,성동구,서울시,고등학교,일반고,일반고등학교,경일고등학교,본교,공립,기존(원)교,특별/광역시,20040301,047-79 ,서울특별시 성동구 성수일로 27 . 경일고등학교 (성수동1가),02-463-3520,02-463-4072,http://kyungil.sen.hs.kr,337,1,51,19698,19653,45,1,1.0,0,0,0,13150000,12000000,1150000,6.6,58.5
2022,서울,성동구,서울시,고등학교,일반고,일반고등학교,성수고등학교,본교,공립,기존(원)교,특별/광역시,20090301,047-68 ,서울특별시 성동구 서울숲길 18 . 성수고등학교 (성수동1가),02-6913-3520,02-461-3346,http://seongsu.sen.hs.kr,469,1,50,16130,15128,1002,0,0.0,1,0,1,18254000,13690000,4564000,9.4,34.4
2022,서울,성동구,서울시,고등학교,일반고,일반고등학교,도선고등학교,본교,공립,기존(원)교,특별/광역시,20170301,047-01 ,서울특별시 성동구 마장로 156 (하왕십리동),02-2292-8176,02-2292-7556,http://dosun.hs.kr,476,1,52,12919,12845,74,1,1.0,0,0,0,21000000,16000000,5000000,9.2,27.1
2022,서울,성동구,서울시,고등학교,일반고,일반고등학교,금호고등학교,본교,공립,기존(원)교,특별/광역시,20170301,047-27 ,서울특별시 성동구 금호로 118 (금호동1가. 금호고등학교),02-2022-0800,02-2022-0840,http://geumho.sen.hs.kr,445,1,50,13916,13525,391,0,0.0,2,0,2,20500000,15400000,5100000,8.9,31.3
2022,서울,성동구,서울시,고등학교,자율고,일반고등학교,한양대학교사범대학부속고등학교,본교,사립,기존(원)교,특별/광역시,19600515,047-61 ,서울특별시 성동구 마조로 42 (사근동) 한양대학교사범대학부속고등학교,02-2200-3507,02-2298-3173,http://www.hanyang-u.hs.kr/,941,1,128,16054,15660,394,1,1.0,0,0,0,14000000,12000000,2000000,7.4,17.1
2022,서울,성동구,서울시,고등학교,특성화고(직업),공업고등학교,서울방송고등학교,본교,공립,기존(원)교,특별/광역시,19911030,047-31 ,서울특별시 성동구 동호로5길 131 (옥수동),02-2281-0091,02-2281-0095,https://seb.sen.hs.kr,458,1,24,14118,13269,849,0,0.0,1,0,1,15200000,15100000,100000,19.1,30.8
2022,서울,성동구,서울시,고등학교,특성화고(직업),공업고등학교,성수공업고등학교,본교,공립,기존(원)교,특별/광역시,19980301,047-80 ,서울특별시 성동구 뚝섬로 365 (성수동2가.성수공업고등학교),02-3409-0944,02-3409-0945,http://sungsu.sen.hs.kr,54,1,18,19896,19457,439,0,0.0,0,0,0,16870000,12650000,4220000,3.0,368.4
2022,서울,성동구,서울시,고등학교,특성화고(직업),상업고등학교,덕수고등학교,분교장,공립,기존(원)교,특별/광역시,19100413,047-64 ,서울특별시 성동구 왕십리로 199 (행당동),02-2292-5707,02-2299-0703,http://duksoo.sen.hs.kr,102,1,36,22276,21700,576,0,0.0,0,0,0,7120000,6120000,1000000,2.8,218.4
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울경동초등학교,본교,공립,기존(원)교,특별/광역시,19131001,047-81 ,서울특별시 성동구 성수일로 34 (성수동1가.경동초등학교),02-6902-2700,02-6902-2799,http://kyungdong.sen.es.kr,862,1,80,41102,41084,18,1,1.0,0,0,0,16600000,12400000,4200000,10.8,47.7
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울경수초등학교,본교,공립,기존(원)교,특별/광역시,19810429,047-85 ,서울특별시 성동구 뚝섬로13길 22 (성수동2가.경수초등학교),02-498-5123,02-498-5127,http://ks.sen.es.kr,235,1,53,25058,24647,411,0,0.0,1,1,0,15526000,13526000,2000000,4.4,106.6
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울경일초등학교,본교,공립,기존(원)교,특별/광역시,19841031,047-74 ,서울특별시 성동구 뚝섬로 332 (성수동1가),02-2086-6200,02-2086-6299,http://kyongil.es.kr,242,1,100,24415,24405,10,0,0.0,1,1,0,13000000,10000000,3000000,2.4,100.9
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울금북초등학교,본교,공립,기존(원)교,특별/광역시,19690301,047-21 ,서울특별시 성동구 행당로1길 13 . 서울금북초등학교 (금호동1가),02-2299-5303,02-2299-5301,http://gb.sen.es.kr,771,1,49,34282,33922,360,2,1.0,0,0,0,17520000,12000000,5520000,15.7,44.5
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울금옥초등학교,본교,공립,기존(원)교,특별/광역시,19620412,047-25 ,서울특별시 성동구 독서당로 251 (금호동4가. 서울금옥초등학교),02-2297-2267,02-2291-8999,https://geumok.sen.es.kr,278,1,50,20076,19442,634,0,0.0,1,1,0,13850000,11500000,2350000,5.6,72.2
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울금호초등학교,본교,공립,기존(원)교,특별/광역시,19580401,047-26 ,서울특별시 성동구 무수막길 69 . 서울금호초등학교 (금호동2가),02-2237-7495,02-2237-6262,http://geumho.sen.es.kr,534,1,200,19286,18743,543,0,0.0,1,1,0,26000000,17000000,9000000,2.7,36.1
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울동명초등학교,본교,공립,기존(원)교,특별/광역시,19441010,047-05 ,서울특별시 성동구 마장로29길 29 . 서울동명초등학교 (마장동),02-2299-5122,02-2299-5126,http://dgmg.sen.es.kr/index.do,285,1,30,22137,22063,74,0,0.0,1,1,0,17330000,13000000,4330000,9.5,77.7
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울무학초등학교,본교,공립,기존(원)교,특별/광역시,19150901,047-10 ,서울특별시 성동구 무학봉15길 21 . 하왕십리동 950-1. 서울무학초등학교,02-2290-3200,02-2298-4013,http://muhag.sen.es.kr,457,1,30,31059,30929,130,0,0.0,1,1,0,21960000,17000000,4960000,15.2,68.0
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울사근초등학교,본교,공립,기존(원)교,특별/광역시,19671113,047-61 ,서울특별시 성동구 사근동11길 16 (사근동. 사근초등학교),02-2293-9690,02-2296-9656,http://sageun.sen.es.kr,173,1,15,17056,16898,158,0,0.0,1,1,0,9550000,8000000,1550000,11.5,98.6
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울성수초등학교,본교,공립,기존(원)교,특별/광역시,19721201,047-98 ,서울특별시 성동구 아차산로17길 21 (성수동2가. 성수초등학교),02-463-6260,02-463-4505,http://sungsu.sen.es.kr,257,1,60,31715,31143,572,0,0.0,1,1,0,13300000,10800000,2500000,4.3,123.4
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울옥수초등학교,본교,공립,기존(원)교,특별/광역시,19670306,047-40 ,서울특별시 성동구 금호로1길 25 . 옥수초등학교 (금호동4가),02-2297-8623,02-2299-5209,http://oksu.sen.es.kr,537,1,34,24373,24150,223,0,0.0,1,1,0,14500000,13500000,1000000,15.8,45.4
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울옥정초등학교,본교,공립,기존(원)교,특별/광역시,19710522,047-35 ,서울특별시 성동구 한림말길 43 (옥수동.옥정초등학교),02-2297-0148,02-2298-1911,http://okjeong.sen.es.kr,725,1,78,34040,34014,26,0,0.0,1,1,0,17486000,14336000,3150000,9.3,47.0
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울용답초등학교,본교,공립,기존(원)교,특별/광역시,19830420,048-05 ,서울특별시 성동구 용답25길 1 (용답동. 용답초등학교),02-2245-2717,02-2245-6465,https://yd.sen.es.kr,230,1,25,18212,17892,320,0,0.0,1,1,0,8000000,6000000,2000000,9.2,79.2
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울행당초등학교,본교,공립,기존(원)교,특별/광역시,19621026,047-46 ,서울특별시 성동구 고산자로8길 6 . 서울행당초등학교 (행당동),02-2292-9434,02-2296-7922,http://hd.sen.es.kr,726,1,39,16907,16905,2,0,0.0,0,0,0,17550000,12000000,5550000,18.6,23.3
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울응봉초등학교,본교,공립,기존(원)교,특별/광역시,20021024,047-42 ,서울특별시 성동구 독서당로62길 28 (응봉동. 응봉초등학교),02-2281-0816,02-2281-0833,http://eb.sen.es.kr,743,1,50,12971,12971,0,0,0.0,1,1,0,13600000,12000000,1600000,14.9,17.5
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울마장초등학교,본교,공립,기존(원)교,특별/광역시,20050301,047-53 ,서울특별시 성동구 마장로35나길 31 . 서울마장초등학교 (마장동),02-2152-7900,02-2292-3835,http://majang.sen.es.kr,477,1,40,28040,26757,1283,0,0.0,1,0,1,15000000,13000000,2000000,11.9,58.8
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울행현초등학교,본교,공립,기존(원)교,특별/광역시,20050901,047-13 ,서울특별시 성동구 행당로 95 (행당동),02-2294-7693,02-2294-3030,http://haenghyun.sen.es.kr,629,1,49,35936,35146,790,0,0.0,1,1,0,14800000,14000000,800000,12.8,57.1
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울송원초등학교,본교,공립,기존(원)교,특별/광역시,20090301,048-00 ,서울특별시 성동구 동일로43길 9 (송정동),02-469-5074,02-469-5075,http://ssw.sen.es.kr,260,1,100,24560,24401,159,0,0.0,1,1,0,18000000,13000000,5000000,2.6,94.5
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울동호초등학교,본교,공립,기존(원)교,특별/광역시,20100301,047-31 ,서울특별시 성동구 매봉길 49-35 (옥수동. 동호초등학교),02-2299-8370,02-2299-8214,http://dongho.sen.es.kr,453,1,50,19713,19666,47,0,0.0,1,0,1,11264000,10464000,800000,9.1,43.5
2022,서울,성동구,성동·광진,초등학교,,초등학교,서울숭신초등학교,본교,공립,기존(원)교,특별/광역시,19590403,047-02 ,서울특별시 성동구 마장로 161 (하왕십리동),02-2252-5950,02-2236-6134,http://soongshin.sen.es.kr,868,1,48,18757,18691,66,0,0.0,1,1,0,15000000,12000000,3000000,18.1,21.6
